k,wavelet_degree,tao,batchsize,AUC,AUPR,f1,lr
15,6,0.1,128,0.9568890643505725,0.3774622357238435,0.42666666666666675,0.001
15,6,0.1,128,0.7094354520331623,0.08424596925169472,0.006666666666666668,0.0001
15,6,0.1,256,0.544508487958942,0.055560948167471674,0.0,0.1
15,6,0.1,256,0.966848269509146,0.43649201541346627,0.5,0.01
15,6,0.1,256,0.9306329780234242,0.28065556608844494,0.28,0.001
15,6,0.1,256,0.6134544018949861,0.06468737079971475,0.006666666666666668,0.0001
15,6,0.1,512,0.6170206606132387,0.06619495495155167,0.006666666666666668,0.1
15,6,0.1,512,0.9623687327279905,0.4181459269484466,0.47333333333333333,0.01
15,6,0.1,512,0.860423739965785,0.1641782006314984,0.06666666666666667,0.001
15,6,0.1,512,0.5853375444137386,0.060568895613825904,0.006666666666666668,0.0001
20,6,0.1,64,0.588822213449138,0.06115565843351881,0.006666666666666668,0.1
20,6,0.1,64,0.9709119621002763,0.47738177100399704,0.5466666666666666,0.01
20,6,0.1,64,0.9640479010396105,0.4237222777064005,0.4866666666666667,0.001
20,6,0.1,64,0.8424318989340703,0.1456038692837177,0.026666666666666672,0.0001
20,6,0.1,128,0.6159389393341228,0.06529484169211565,0.006666666666666668,0.1
20,6,0.1,128,0.953070140808001,0.37216718015974093,0.44666666666666666,0.01
20,6,0.1,128,0.9110988287932622,0.2332221657517257,0.17333333333333334,0.001
20,6,0.1,128,0.7832951704171602,0.109949636474007,0.006666666666666668,0.0001
20,6,0.1,256,0.5951072509540729,0.06186969985006325,0.006666666666666668,0.1
20,6,0.1,256,0.9605448085274378,0.4072864135321277,0.47333333333333333,0.01
20,6,0.1,256,0.9375838926174497,0.3082983878429162,0.34,0.001
20,6,0.1,256,0.6020607974733517,0.06302616332260101,0.006666666666666668,0.0001
20,6,0.1,512,0.3724963811027767,0.04063872945455952,0.006666666666666668,0.1
20,6,0.1,512,0.9625845505987629,0.4167029049955751,0.48,0.01
20,6,0.1,512,0.8595130938281352,0.1644597019995314,0.07333333333333333,0.001
20,6,0.1,512,0.5828319515725754,0.06024119897838754,0.006666666666666668,0.0001
5,8,0.1,64,0.5625582313462297,0.05757553975901532,0.006666666666666668,0.1
5,8,0.1,64,0.9613001710751414,0.4006567070364182,0.4533333333333333,0.01
5,8,0.1,64,0.9380050006579813,0.2993651857754217,0.26666666666666666,0.001
5,8,0.1,64,0.8253454401894986,0.1348049179714642,0.02,0.0001
5,8,0.1,128,0.5727121989735491,0.069397720631025,0.10000000000000002,0.1
5,8,0.1,128,0.9689722331885774,0.4521566011594807,0.5133333333333333,0.01
5,8,0.1,128,0.9393841294907225,0.3035105035871665,0.2866666666666667,0.001
5,8,0.1,128,0.7353020134228188,0.0917098057004741,0.006666666666666668,0.0001
5,8,0.1,256,0.5605448085274378,0.06848167119069652,0.10000000000000002,0.1
5,8,0.1,256,0.9703671535728384,0.4704873370581204,0.54,0.01
5,8,0.1,256,0.9482089748651138,0.335626855316552,0.3333333333333333,0.001
5,8,0.1,256,0.627656270561916,0.06737267569831762,0.006666666666666668,0.0001
5,8,0.1,512,0.38158441900250034,0.041799403959145276,0.0,0.1
5,8,0.1,512,0.9650348730096067,0.42854399014506855,0.5,0.01
5,8,0.1,512,0.8815107250954072,0.18785665707009994,0.08666666666666667,0.001
5,8,0.1,512,0.5875378339255165,0.06084436336770942,0.0,0.0001
10,8,0.1,64,0.5837373338597184,0.0610285902435275,0.0,0.1
10,8,0.1,64,0.9662692459534149,0.4346458390080802,0.5133333333333333,0.01
10,8,0.1,64,0.9461376496907489,0.32884414342926155,0.32666666666666666,0.001
10,8,0.1,64,0.7968153704434794,0.11765927739352931,0.006666666666666668,0.0001
10,8,0.1,128,0.3184761152783261,0.037517082560871697,0.0,0.1
10,8,0.1,128,0.966392946440321,0.4342161989557492,0.48,0.01
10,8,0.1,128,0.9474009738123439,0.3308819699869598,0.32,0.001
10,8,0.1,128,0.7283695223055665,0.08960451479865653,0.006666666666666668,0.0001
10,8,0.1,256,0.5318673509672326,0.05925400344262799,0.026666666666666672,0.1
10,8,0.1,256,0.9670167127253585,0.4484885450953493,0.5333333333333333,0.01
10,8,0.1,256,0.9363284642716146,0.3044358403568412,0.34,0.001
10,8,0.1,256,0.6226161337018029,0.06637332537691222,0.006666666666666668,0.0001
10,8,0.1,512,0.34984866429793393,0.03921394706832375,0.0,0.1
10,8,0.1,512,0.953093828135281,0.3657231837422035,0.4066666666666667,0.01
10,8,0.1,512,0.8566258718252401,0.1599221735620796,0.04666666666666667,0.001
10,8,0.1,512,0.5890748782734571,0.06106375848597463,0.006666666666666668,0.0001
15,8,0.1,64,0.5836899592051585,0.061532513665189414,0.013333333333333336,0.1
15,8,0.1,64,0.9591340965916567,0.39462184677352763,0.41999999999999993,0.01
15,8,0.1,64,0.9331148835373076,0.2873670294506839,0.26666666666666666,0.001
15,8,0.1,64,0.8193420186866693,0.13214972417028925,0.026666666666666672,0.0001
15,8,0.1,128,0.4205342808264245,0.04388157601467413,0.0,0.1
15,8,0.1,128,0.9665271746282406,0.4357813880489396,0.47333333333333333,0.01
15,8,0.1,128,0.9621055402026584,0.41137004854425124,0.4866666666666667,0.001
15,8,0.1,128,0.75413080668509,0.09834301423242134,0.006666666666666668,0.0001
15,8,0.1,256,0.6314751941044874,0.07919429898756532,0.10000000000000002,0.1
15,8,0.1,256,0.9734333464929597,0.4884761507522018,0.5733333333333334,0.01
15,8,0.1,256,0.95834451901566,0.38768887427390525,0.44666666666666666,0.001
15,8,0.1,256,0.6042452954336096,0.06345186183128942,0.006666666666666668,0.0001
15,8,0.1,512,0.49269903934728254,0.04987349914392124,0.013333333333333336,0.1
15,8,0.1,512,0.9752046321884459,0.5032955234462972,0.6,0.01
15,8,0.1,512,0.8897960257928675,0.1969303601807247,0.08,0.001
15,8,0.1,512,0.5829003816291617,0.060276038565685426,0.006666666666666668,0.0001
20,8,0.1,64,0.5809317015396762,0.059974598598753995,0.0,0.1
20,8,0.1,64,0.9744413738649822,0.5035947675603865,0.5733333333333334,0.01
20,8,0.1,64,0.9481589682853007,0.3449995663700869,0.38666666666666666,0.001
20,8,0.1,64,0.8301329122252928,0.13756838542791341,0.02,0.0001
20,8,0.1,128,0.6042926700881694,0.06370987510502094,0.0,0.1
20,8,0.1,128,0.9545019081458087,0.3767556511642636,0.41333333333333333,0.01
20,8,0.1,128,0.9617976049480195,0.40337232077901775,0.46,0.001
20,8,0.1,128,0.7249190682984603,0.08906962926731153,0.006666666666666668,0.0001
20,8,0.1,256,0.6122884590077642,0.08163475086521796,0.11333333333333333,0.1
20,8,0.1,256,0.9636399526253454,0.42629277703028157,0.4666666666666667,0.01
20,8,0.1,256,0.9291196210027635,0.2760357590281614,0.24,0.001
20,8,0.1,256,0.6112830635609948,0.06440016986685607,0.006666666666666668,0.0001
20,8,0.1,512,0.33178576128437953,0.03861520928237626,0.013333333333333336,0.1
20,8,0.1,512,0.9511725227003553,0.3772210108253563,0.44,0.01
20,8,0.1,512,0.8650243453085932,0.16779855418767065,0.053333333333333344,0.001
20,8,0.1,512,0.596102118699829,0.062094888268291515,0.006666666666666668,0.0001
5,10,0.1,64,0.4727806290301355,0.05547238172801694,0.053333333333333344,0.1
5,10,0.1,64,0.9691906829846032,0.4636768617520419,0.5666666666666667,0.01
5,10,0.1,64,0.9416423213580735,0.30984395708359075,0.3,0.001
5,10,0.1,64,0.8286327148308987,0.1350521769606216,0.02,0.0001
5,10,0.1,128,0.6926200815896828,0.08025616165124452,0.0,0.1
5,10,0.1,128,0.9673772864850638,0.4450886498213488,0.5133333333333333,0.01
5,10,0.1,128,0.9619897354915119,0.4049623815060608,0.46,0.001
5,10,0.1,128,0.7150677720752731,0.08601467847987429,0.006666666666666668,0.0001
5,10,0.1,256,0.5226398210290827,0.056638622016023474,0.02,0.1
5,10,0.1,256,0.9573259639426239,0.3987114687633674,0.4533333333333333,0.01
5,10,0.1,256,0.9600868535333597,0.39036289454150486,0.41333333333333333,0.001
5,10,0.1,256,0.6100013159626267,0.06423084092105241,0.006666666666666668,0.0001
5,10,0.1,512,0.7518147124621661,0.11160620242162254,0.12666666666666668,0.1
5,10,0.1,512,0.9666877220686932,0.442317314526526,0.5133333333333333,0.01
5,10,0.1,512,0.8484011054086064,0.15288059574952217,0.053333333333333344,0.001
5,10,0.1,512,0.590730359257797,0.0613499937733938,0.006666666666666668,0.0001
10,10,0.1,64,0.46853796552177923,0.047596466232772264,0.0,0.1
10,10,0.1,64,0.9355388866956179,0.2967750088296108,0.30666666666666664,0.01
10,10,0.1,64,0.9471404132122647,0.33835962667471053,0.36,0.001
10,10,0.1,64,0.8108145808659033,0.12644491528907476,0.02,0.0001
10,10,0.1,128,0.5503671535728385,0.05610335975180221,0.0,0.1
10,10,0.1,128,0.951504145282274,0.3630253310851323,0.4000000000000001,0.01
10,10,0.1,128,0.959836820634294,0.39771667964600266,0.4866666666666667,0.001
10,10,0.1,128,0.7705329648637979,0.10420150467449277,0.006666666666666668,0.0001
10,10,0.1,256,0.6697697065403342,0.07443518412061477,0.0,0.1
10,10,0.1,256,0.9539518357678641,0.37552415231850345,0.4000000000000001,0.01
10,10,0.1,256,0.9555888932754311,0.37235717718551037,0.43333333333333335,0.001
10,10,0.1,256,0.6140439531517305,0.0648879713930533,0.006666666666666668,0.0001
10,10,0.1,512,0.45634162389788124,0.054153544285885695,0.09333333333333334,0.1
10,10,0.1,512,0.9567048295828399,0.3944892506118982,0.4666666666666667,0.01
10,10,0.1,512,0.8816107382550334,0.18856875459971295,0.09333333333333334,0.001
10,10,0.1,512,0.5788103697854982,0.05964210206452168,0.006666666666666668,0.0001
15,10,0.1,64,0.5937965521779183,0.06192418871126139,0.0,0.1
15,10,0.1,64,0.9693749177523359,0.4664482640932053,0.54,0.01
15,10,0.1,64,0.9545756020529017,0.3726301330024352,0.42666666666666675,0.001
15,10,0.1,64,0.7991577839189368,0.11971262418003613,0.02,0.0001
15,10,0.1,128,0.5964626924595342,0.06247100896680393,0.0,0.1
15,10,0.1,128,0.9629530201342281,0.415945002787467,0.46,0.01
15,10,0.1,128,0.9606895644163705,0.4001576052818876,0.4666666666666667,0.001
15,10,0.1,128,0.7499302539807868,0.09621718598427481,0.006666666666666668,0.0001
15,10,0.1,256,0.4814528227398342,0.04924960837190925,0.006666666666666668,0.1
15,10,0.1,256,0.9709961837083827,0.4784968719969791,0.5733333333333334,0.01
15,10,0.1,256,0.9397683905777076,0.3103008440306325,0.29333333333333333,0.001
15,10,0.1,256,0.617847085142782,0.06547304256986823,0.006666666666666668,0.0001
15,10,0.1,512,0.459257797078563,0.04746052507055373,0.0,0.1
15,10,0.1,512,0.9510435583629424,0.35477859335287704,0.36666666666666664,0.01
15,10,0.1,512,0.8524674299249901,0.1555955781092928,0.04,0.001
15,10,0.1,512,0.5856744308461639,0.06062638041165057,0.006666666666666668,0.0001
20,10,0.1,64,0.4434688774838794,0.04721734027936732,0.006666666666666668,0.1
20,10,0.1,64,0.9676115278326096,0.45134252366139144,0.5266666666666666,0.01
20,10,0.1,64,0.946953546519279,0.3369559677246306,0.36666666666666664,0.001
20,10,0.1,64,0.8187550993551784,0.13052673392845218,0.03333333333333333,0.0001
20,10,0.1,128,0.5879378865640216,0.06096386727372016,0.006666666666666668,0.1
20,10,0.1,128,0.953420186866693,0.37970648246052374,0.46,0.01
20,10,0.1,128,0.9530596131069877,0.3566846180544774,0.36666666666666664,0.001
20,10,0.1,128,0.7740228977497039,0.10607296922548452,0.006666666666666668,0.0001
20,10,0.1,256,0.2523805763916305,0.0345378322266418,0.006666666666666668,0.1
20,10,0.1,256,0.9538570864587447,0.37588362354662297,0.41999999999999993,0.01
20,10,0.1,256,0.9478299776286353,0.3379961625181558,0.36,0.001
20,10,0.1,256,0.575425713909725,0.05924196705535101,0.0,0.0001
20,10,0.1,512,0.2890327674694039,0.03625945306422289,0.013333333333333336,0.1
20,10,0.1,512,0.9625477036452165,0.44099553129091035,0.5333333333333333,0.01
20,10,0.1,512,0.8677141729174892,0.16863661097439028,0.04666666666666667,0.001
20,10,0.1,512,0.5865377023292538,0.06075995836714898,0.006666666666666668,0.0001
5,12,0.1,64,0.5857086458744571,0.06072732435135901,0.006666666666666668,0.1
5,12,0.1,64,0.9603816291617319,0.40068110036751897,0.4533333333333333,0.01
5,12,0.1,64,0.9707277273325438,0.46120192037769603,0.5466666666666666,0.001
5,12,0.1,64,0.7917778655086195,0.11671272032409953,0.02,0.0001
5,12,0.1,128,0.5687511514672984,0.058249751150529994,0.0,0.1
